
# Curve 0 of 1, 10000 points
# Curve title: "Inputfile using 5:4"
# x y type
 0.882325  0.370944  i
 0.882354  0.37103  i
 0.882384  0.371116  i
 0.882413  0.371202  i
 0.882443  0.371288  i
 0.882472  0.371375  i
 0.882501  0.371461  i
 0.882531  0.371547  i
 0.88256  0.371634  i
 0.88259  0.37172  i
 0.882619  0.371807  i
 0.882649  0.371894  i
 0.882678  0.371981  i
 0.882708  0.372067  i
 0.882737  0.372154  i
 0.882767  0.372241  i
 0.882796  0.372328  i
 0.882825  0.372415  i
 0.882855  0.372502  i
 0.882884  0.37259  i
 0.882914  0.372677  i
 0.882943  0.372764  i
 0.882973  0.372852  i
 0.883002  0.372939  i
 0.883032  0.373027  i
 0.883061  0.373114  i
 0.883091  0.373202  i
 0.88312  0.37329  i
 0.88315  0.373378  i
 0.883179  0.373466  i
 0.883208  0.373554  i
 0.883238  0.373642  i
 0.883267  0.37373  i
 0.883297  0.373818  i
 0.883326  0.373906  i
 0.883356  0.373995  i
 0.883385  0.374083  i
 0.883415  0.374171  i
 0.883444  0.37426  i
 0.883474  0.374349  i
 0.883503  0.374437  i
 0.883533  0.374526  i
 0.883562  0.374615  i
 0.883591  0.374704  i
 0.883621  0.374793  i
 0.88365  0.374882  i
 0.88368  0.374971  i
 0.883709  0.37506  i
 0.883739  0.375149  i
 0.883768  0.375239  i
 0.883798  0.375328  i
 0.883827  0.375418  i
 0.883857  0.375507  i
 0.883886  0.375597  i
 0.883916  0.375687  i
 0.883945  0.375776  i
 0.883974  0.375866  i
 0.884004  0.375956  i
 0.884033  0.376046  i
 0.884063  0.376136  i
 0.884092  0.376227  i
 0.884122  0.376317  i
 0.884151  0.376407  i
 0.884181  0.376498  i
 0.88421  0.376588  i
 0.88424  0.376679  i
 0.884269  0.376769  i
 0.884299  0.37686  i
 0.884328  0.376951  i
 0.884357  0.377042  i
 0.884387  0.377133  i
 0.884416  0.377224  i
 0.884446  0.377315  i
 0.884475  0.377406  i
 0.884505  0.377497  i
 0.884534  0.377589  i
 0.884564  0.37768  i
 0.884593  0.377772  i
 0.884623  0.377863  i
 0.884652  0.377955  i
 0.884681  0.378047  i
 0.884711  0.378139  i
 0.88474  0.378231  i
 0.88477  0.378323  i
 0.884799  0.378415  i
 0.884829  0.378507  i
 0.884858  0.378599  i
 0.884888  0.378692  i
 0.884917  0.378784  i
 0.884947  0.378877  i
 0.884976  0.378969  i
 0.885006  0.379062  i
 0.885035  0.379155  i
 0.885064  0.379248  i
 0.885094  0.379341  i
 0.885123  0.379434  i
 0.885153  0.379527  i
 0.885182  0.37962  i
 0.885212  0.379714  i
 0.885241  0.379807  i
 0.885271  0.3799  i
 0.8853  0.379994  i
 0.88533  0.380088  i
 0.885359  0.380181  i
 0.885389  0.380275  i
 0.885418  0.380369  i
 0.885447  0.380463  i
 0.885477  0.380557  i
 0.885506  0.380652  i
 0.885536  0.380746  i
 0.885565  0.38084  i
 0.885595  0.380935  i
 0.885624  0.381029  i
 0.885654  0.381124  i
 0.885683  0.381219  i
 0.885713  0.381314  i
 0.885742  0.381408  i
 0.885772  0.381503  i
 0.885801  0.381599  i
 0.88583  0.381694  i
 0.88586  0.381789  i
 0.885889  0.381884  i
 0.885919  0.38198  i
 0.885948  0.382076  i
 0.885978  0.382171  i
 0.886007  0.382267  i
 0.886037  0.382363  i
 0.886066  0.382459  i
 0.886096  0.382555  i
 0.886125  0.382651  i
 0.886155  0.382747  i
 0.886184  0.382844  i
 0.886213  0.38294  i
 0.886243  0.383037  i
 0.886272  0.383133  i
 0.886302  0.38323  i
 0.886331  0.383327  i
 0.886361  0.383424  i
 0.88639  0.383521  i
 0.88642  0.383618  i
 0.886449  0.383715  i
 0.886479  0.383812  i
